pincode,City,DistrictsName,State
271309,Gonda,Gonda,Uttar Pradesh
271825,Bahraich,Bahraich,Uttar Pradesh
275204,Sadat,Ghazipur,Uttar Pradesh
301418,Alwar,Alwar,Rajasthan
303903,Jaipur,Jaipur,Rajasthan
311301,Asind,Bhilwara,Rajasthan
311604,Mandalgarh,Bhilwara,Rajasthan
326529,Kota,Kota,Rajasthan
332411,Sikar,Sikar,Rajasthan
332702,Sikar,Sikar,Rajasthan
335073,Ganganagar,Ganganagar,Rajasthan
344035,Barmer,Barmer,Rajasthan
360003,Rajkot,Rajkot,Gujarat
364070,Bhavnagar,Bhavnagar,Gujarat
364151,Bhavnagar,Bhavnagar,Gujarat
385320,Palanpur,Banaskantha,Gujarat
387635,Nadiad,Kheda,Gujarat
390019,Vadodara,Vadodara,Gujarat
400089,Mumbai,Mumbai,Maharashtra
400614,Thane,Thane,Maharashtra
402117,Alibag,Raigarh,Maharashtra
410201,Alibag,Raigarh,Maharashtra
413308,Sholapur,Sholapur,Maharashtra
413317,Sholapur,Sholapur,Maharashtra
413711,Ahmednagar,Ahmednagar,Maharashtra
416110,Kolhapur,Kolhapur,Maharashtra
416222,Kolhapur,Kolhapur,Maharashtra
423212,Nashik,Nashik,Maharashtra
424308,Dhule,Dhule,Maharashtra
431709,Nanded,Nanded,Maharashtra
452001,Indore,Indore,Madhya Pradesh
456664,Ujjain,Ujjain,Madhya Pradesh
458118,Mandasur,Mandasur,Madhya Pradesh
462012,Bhopal,Bhopal,Madhya Pradesh
465447,Shajapur,Shajapur,Madhya Pradesh
471301,Chhatarpur,Chhatarpur,Madhya Pradesh
480002,Chhindwara,Chhindwara,Madhya Pradesh
481584,Mandla,Mandla,Madhya Pradesh
485116,Satna,Satna,Madhya Pradesh
485344,Satna,Satna,Madhya Pradesh
492007,Raipur,Raipur,Chhattisgarh
494551,Jagdalpur,Bastar,Chhattisgarh
500484,Hyderabad,Hyderabad,Andhra Pradesh
504306,Adilabad,Adilabad,Andhra Pradesh
508114,Nalgonda,Nalgonda,Andhra Pradesh
508218,Nalgonda,Nalgonda,Andhra Pradesh
515414,Anantapur,Anantapur,Andhra Pradesh
515561,Anantapur,Anantapur,Andhra Pradesh
517198,Chittoor,Chittoor,Andhra Pradesh
534243,West Godavari,West Godavari,Andhra Pradesh
571266,Heggadadevankote,Koduru,Karnataka
571323,Mysore,Mysore,Karnataka
571421,Mandya,Mandya,Karnataka
574254,Mangalore,Dak. Kannada,Karnataka
577115,Chikamaglur,Chikamaglur,Karnataka
581381,Karwar,Uttar Kannada,Karnataka
582228,Malavalli,Dharwar,Karnataka
585103,Gulbarga,Gulbarga,Karnataka
585307,Chincholi,Gulbarga,Karnataka
585322,Chincholi,Gulbarga,Karnataka
585412,Bidar,Bidar,Karnataka
585433,Bidar,Bidar,Karnataka
586204,Indi,Bijapur,Karnataka
600054,Avadi,Chennai,Tamil Nadu
601214,Tiruvallur,Tiruvallur,Tamil Nadu
603101,Tiruvallur,Tiruvallur,Tamil Nadu
604301,Vellore,Vellore,Tamil Nadu
609113,Thanjavur,Thanjavur,Tamil Nadu
626106,Virudhunagar,Virudhunagar,Tamil Nadu
626110,Virudhunagar,Virudhunagar,Tamil Nadu
626118,Virudhunagar,Virudhunagar,Tamil Nadu
626173,Virudhunagar,Virudhunagar,Tamil Nadu
626212,Virudhunagar,Virudhunagar,Tamil Nadu
628219,Tirunelveli,Tirunelveli,Tamil Nadu
628402,Tirunelveli,Tirunelveli,Tamil Nadu
629168,Kanyakumari,Kanyakumari,Tamil Nadu
636121,Salem,Salem,Tamil Nadu
636454,Nangavalli,Salem,Tamil Nadu
638655,Madurai,Madurai,Tamil Nadu
639108,Madurai,Madurai,Tamil Nadu
643256,Uthagamandalam,The Nilgiri,Tamil Nadu
676102,Malapuram,Malapuram,Kerala
679105,Thrissur,Thrissur,Kerala
679333,Malapuram,Malapuram,Kerala
680611,Thrissur,Thrissur,Kerala
685591,Iduki,Iduki,Kerala
685601,Iduki,Iduki,Kerala
686143,Kottayam,Kottayam,Kerala
689104,Pathanamthitta,Pathanamthitta,Kerala
689603,Pathanamthitta,Pathanamthitta,Kerala
689611,Pathanamthitta,Pathanamthitta,Kerala
689646,Pathanamthitta,Pathanamthitta,Kerala
691527,Pathanamthitta,Pathanamthitta,Kerala
700062,Kolkata,Calcutta,West Bengal
711308,Howrah,Howrah,West Bengal
721126,Medinipur,Midnapur,West Bengal
722206,Bankura,Bankura,West Bengal
723159,Puruliya,Purulia,West Bengal
731234,Sainthia,Birbhum,West Bengal
732142,English Bazar,Malda,West Bengal
743128,Alipore,North 24 Parganas,West Bengal
752079,Puri,Puri,Orissa
758080,Kendujhar,Kendujhar,Orissa
781348,Nalbari,Nalbari,Assam
794107,Williamnagar,East Garo Hills,Meghalaya
798616,Tuengsang,Tuengsang,Nagaland
813109,Bhagalpur,Bhagalpur,Bihar
814165,Aurangabad,Aurangabad,Bihar
816125,Sahebganj,Sahebganj,Jharkhand
835304,Lohardaga,Lohardaga,Jharkhand
841440,Gopalganj,Gopalganj,Bihar
845440,Motihari,Purba Champaran,Bihar
845469,Motihari,Purba Champaran,Bihar
847406,Madhubani,Madhubani,Bihar
848201,Begusarai,Begusarai,Bihar
134118,Barwala,Ambala,Haryana
152120,Ferozepur,Ferozepur,Punjab
152130,Ferozepur,Ferozepur,Punjab
171215,Shimla,Shimla,Himachal Pradesh
173001,Nahan,Sirmour,Himachal Pradesh
180003,Jammu,Jammu,Jammu & Kashmir
202171,Aligarh,Aligarh,Uttar Pradesh
204212,Hasayan,Aligarh,Uttar Pradesh
212212,Allahabad,Allahabad,Uttar Pradesh
229301,Bachhrawan,Raibareilly,Uttar Pradesh
242227,Shahjahanpur,Shahjahanpur,Uttar Pradesh
262531,Pithoragarh,Pithoragarh,Uttaranchal
262726,Kheri,Kheri,Uttar Pradesh
277307,Ballia,Ballia,Uttar Pradesh
283115,Agra,Agra,Uttar Pradesh
303503,Lalsot,Jaipur,Rajasthan
307025,Udaipur,Udaipur,Rajasthan
311807,Bhilwara,Bhilwara,Rajasthan
314802,Dungarpur,Dungarpur,Rajasthan
331701,Churu,Churu,Rajasthan
332703,Sikar,Sikar,Rajasthan
362111,Junagadh,Junagadh,Gujarat
364298,Bhavnagar,Bhavnagar,Gujarat
382115,Ahmedabad,Ahmedabad,Gujarat
384272,Mahesana,Mahesana,Gujarat
387120,Nadiad,Kheda,Gujarat
388307,Nadiad,Kheda,Gujarat
391101,Vadodara,Vadodara,Gujarat
391108,Vadodara,Vadodara,Gujarat
396020,Atul,Valsad,Gujarat
400104,Mumbai,Mumbai,Maharashtra
401405,Thane,Thane,Maharashtra
416625,Oras,Sindhudurg,Maharashtra
423210,Nashik,Nashik,Maharashtra
425311,Jalgaon,Jalgaon,Maharashtra
473105,Guna,Guna,Madhya Pradesh
476345,Morena,Morena,Madhya Pradesh
490009,Durg,Durg,Chhattisgarh
490025,Durg,Durg,Chhattisgarh
495559,Baloda,Bilaspur,Chhattisgarh
506011,Warangal,Warangal,Andhra Pradesh
516214,Cuddapah,Cuddapah,Andhra Pradesh
517003,Chittoor,Chittoor,Andhra Pradesh
517199,Chittoor,Chittoor,Andhra Pradesh
530039,Vishakhapatnam,Vishakhapatnam,Andhra Pradesh
532581,Vizianagaram,Vizianagaram,Andhra Pradesh
534247,West Godavari,West Godavari,Andhra Pradesh
571109,Bangalore North,Mysore,Karnataka
571259,Somvarpet,Koduru,Karnataka
571609,Mysore,Mysore,Karnataka
571801,Kollegal,Mysore,Karnataka
573123,Sakleshpur,Hassan,Karnataka
573132,Kadur,Chikamangalur,Karnataka
573148,Hassan,Hassan,Karnataka
574122,Mangalore,Dak. Kannada,Karnataka
574287,Mangalore,Dak. Kannada,Karnataka
575008,Mangalore,Dak. Kannada,Karnataka
576143,Mangalore,Dak. Kannada,Karnataka
576229,Mangalore,Dak. Kannada,Karnataka
577425,Shimoga,Shimoga,Karnataka
581349,Mundgod,Uttar Kannada,Karnataka
584135,Raichur,Raichur,Karnataka
590015,Belgaum,Belgaum,Karnataka
591140,Belgaum,Belgaum,Karnataka
591169,Belgaum,Belgaum,Karnataka
591274,Belgaum,Belgaum,Karnataka
600112,Chennai,Chennai,Tamil Nadu
603001,Tiruvallur,Tiruvallur,Tamil Nadu
606104,Vellore,Vellore,Tamil Nadu
609126,Thanjavur,Thanjavur,Tamil Nadu
609610,Thanjavur,Thanjavur,Tamil Nadu
609704,Thanjavur,Thanjavur,Tamil Nadu
610101,Thanjavur,Thanjavur,Tamil Nadu
621127,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
622003,Pudukottai,Pudukottai,Tamil Nadu
625012,Avaniapuram,Madurai,Tamil Nadu
625113,Madurai,Madurai,Tamil Nadu
626176,Viswanatham,Virudhunagar,Tamil Nadu
627819,Tirunelveli,Tirunelveli,Tamil Nadu
635753,Vellore,Vellore,Tamil Nadu
637420,Salem,Salem,Tamil Nadu
638011,Madurai,Madurai,Tamil Nadu
641001,Coimbatore,Coimbatore,Tamil Nadu
641109,Coimbatore,Coimbatore,Tamil Nadu
643239,Uthagamandalam,The Nilgiri,Tamil Nadu
643253,Uthagamandalam,The Nilgiri,Tamil Nadu
670601,Cannanore (Kannur),Kannur,Kerala
673530,Kozhikode,Kozhikode,Kerala
673580,Kozhikode,Kozhikode,Kerala
673641,Malapuram,Malapuram,Kerala
680699,Thrissur,Thrissur,Kerala
680736,Thrissur,Thrissur,Kerala
683554,#N/A,Ernakulam,Kerala
685556,Iduki,Iduki,Kerala
689694,#N/A,Pathanamthitta,Kerala
713203,Bardhaman,Bardhaman,West Bengal
721305,Medinipur,Midnapur,West Bengal
721634,Medinipur,Midnapur,West Bengal
731102,Suri,Birbhum,West Bengal
736168,Koch Bihar,Coochbehar,West Bengal
743437,Alipore,North 24 Parganas,West Bengal
754081,Cuttack,Cuttack,Orissa
754133,Jagatsinghapur,Jagatsinghapur,Orissa
757026,Baripara,Mayurbhanj,Orissa
759021,Dhenkanal,Dhenkanal,Orissa
759036,Dhenkanal,Dhenkanal,Orissa
769005,Sundargarh,Sundargarh,Orissa
770021,Sundargarh,Sundargarh,Orissa
781101,Guwahati,Kamrup,Assam
782139,Nagaon,Nagaon,Assam
783126,Dhubri,Dhubri,Assam
783325,Kokrajhar,Kokrajhar,Assam
804408,Kaimur,Kaimur,Bihar
813103,Bhagalpur,Bhagalpur,Bihar
813107,Bhagalpur,Bhagalpur,Bihar
821303,Sasara,Rohtas,Bihar
835220,Gumla,Gumla,Jharkhand
124407,Rohtak,Rohtak,Haryana
125070,Hissar,Hissar,Haryana
125086,Hissar,Hissar,Haryana
143418,Amritsar,Amritsar,Punjab
176053,Dharamasala,Kangra,Himachal Pradesh
176058,Dharamasala,Kangra,Himachal Pradesh
192126,Anantnag,Anantnag,Jammu & Kashmir
203207,Dadri,Gautam Buddha Nagar,Uttar Pradesh
208004,Kanpur,Kanpur,Uttar Pradesh
229126,Raibareilly,Raibareilly,Uttar Pradesh
243506,Bareilly,Bareilly,Uttar Pradesh
271320,Gonda,Gonda,Uttar Pradesh
305408,Ajmer,Ajmer,Rajasthan
314022,Dungarpur,Dungarpur,Rajasthan
324005,Kota,Kota,Rajasthan
364146,Bhavnagar,Bhavnagar,Gujarat
364293,Bhavnagar,Bhavnagar,Gujarat
370670,Bhuj,Kuchchh,Gujarat
380001,Ahmedabad,Ahmedabad,Gujarat
388461,Anand,Anand,Gujarat
392153,Bharuch,Bharuch,Gujarat
394140,Surat,Surat,Gujarat
400003,Mumbai,Mumbai,Maharashtra
400058,Mumbai,Mumbai,Maharashtra
403602,Margao,South Goa,Goa
412802,Satara,Satara,Maharashtra
424301,Dhule,Dhule,Maharashtra
424315,Dhule,Dhule,Maharashtra
425109,Erandol,Jalgaon,Maharashtra
425438,Dhule,Dhule,Maharashtra
431501,Partur,Aurangabad,Maharashtra
431505,Manwath,Parbhani,Maharashtra
443301,Buldhana,Buldhana,Maharashtra
445323,Yeotamal,Yeotamal,Maharashtra
451558,Barwani,Barwani,Madhya Pradesh
460553,Betul,Betul,Madhya Pradesh
476111,Ambah,Morena,Madhya Pradesh
484881,Shahdol,Shahdol,Madhya Pradesh
491661,Dongargaon,Rajnandgaon,Chhattisgarh
493114,Raipur,Raipur,Chhattisgarh
502304,Medak,Medak,Andhra Pradesh
503185,Bodhan,Nizamabad,Andhra Pradesh
515641,Anantapur,Anantapur,Andhra Pradesh
521323,Krishna,Krishna,Andhra Pradesh
522036,Guntur,Guntur,Andhra Pradesh
522413,Guntur,Guntur,Andhra Pradesh
534451,West Godavari,West Godavari,Andhra Pradesh
562120,Magadi,Bangalore,Karnataka
571153,Mysore,Mysore,Karnataka
574139,Mangalore,Dak. Kannada,Karnataka
574242,Mangalore,Dak. Kannada,Karnataka
574252,Mangalore,Dak. Kannada,Karnataka
574505,Mangalore,Dak. Kannada,Karnataka
577226,Shimoga,Shimoga,Karnataka
583271,Bellary,Bellary,Karnataka
584146,Koppal,Koppal,Karnataka
585292,Gulbarga,Gulbarga,Karnataka
591120,Belgaum,Belgaum,Karnataka
604405,Cuddalore,Cuddalore,Tamil Nadu
609122,Thanjavur,Thanjavur,Tamil Nadu
614704,Thanjavur,Thanjavur,Tamil Nadu
623103,Kanadukathan,Sivaganga,Tamil Nadu
623806,Ramanathapuram,Ramanathapuram,Tamil Nadu
624802,Vadamadurai,Dindigul,Tamil Nadu
628228,Tirunelveli,Tirunelveli,Tamil Nadu
638001,Madurai,Madurai,Tamil Nadu
641023,Coimbatore,Coimbatore,Tamil Nadu
641604,Coimbatore,Coimbatore,Tamil Nadu
642124,Coimbatore,Coimbatore,Tamil Nadu
673308,Kozhikode,Kozhikode,Kerala
680590,Thrissur,Thrissur,Kerala
680692,Thrissur,Thrissur,Kerala
683519,Ernakulam,Ernakulam,Kerala
686681,Ernakulam,Ernakulam,Kerala
689666,Pathanamthitta,Pathanamthitta,Kerala
690547,Kollam,Kollam,Kerala
695003,Trivandrum,Trivandrum,Kerala
695522,Trivandrum,Trivandrum,Kerala
712122,Chinsurah,Hooghly,West Bengal
712234,Kanaipur,Hooghly,West Bengal
731143,Suri,Birbhum,West Bengal
732203,English Bazar,Malda,West Bengal
735302,Jalpaiguri,Jalpaiguri,West Bengal
736122,Jalpaiguri,Jalpaiguri,West Bengal
742201,Aurangabad,Murshidabad,West Bengal
742229,Ghorsala,Murshidabad,West Bengal
742302,Berhampore,Murshidabad,West Bengal
743375,Barast,South 24 Parganas,West Bengal
752058,Puri,Puri,Orissa
754118,Cuttack,Cuttack,Orissa
757082,Baripara,Mayurbhanj,Orissa
759039,Dhenkanal,Dhenkanal,Orissa
768032,Sambalpur,Sambalpur,Orissa
786146,Dibrugarh,Dibrugarh,Assam
794105,Tura,West Garo Hills,Meghalaya
802301,Arrah,Bhojpur,Bihar
813106,Bhagalpur,Bhagalpur,Bihar
825103,Gidhaur,Jamui,Bihar
844125,Hazipur,Vaishali,Bihar
848117,Samastipur,Samastipur,Bihar
123103,Narnaul,Mohindergarh,Haryana
124102,Rohtak,Rohtak,Haryana
124510,Rohtak,Rohtak,Haryana
131029,Sonepat,Sonepat,Haryana
141109,Raikot,Ludhiana,Punjab
146105,Mahilpur,Hoshiarpur,Punjab
171001,Shimla,Shimla,Himachal Pradesh
174201,Bilaspur,Bilaspur,Himachal Pradesh
175052,Mandi,Mandi,Himachal Pradesh
176087,Dharamasala,Kangra,Himachal Pradesh
202121,Aligarh,Aligarh,Uttar Pradesh
204209,Aligarh,Aligarh,Uttar Pradesh
225305,Barabanki,Barabanki,Uttar Pradesh
246285,Pauri,Pauri Garhwal,Uttaranchal
271882,Bahraich,Bahraich,Uttar Pradesh
271905,Bahraich,Bahraich,Uttar Pradesh
277218,Ballia,Ballia,Uttar Pradesh
301407,Alwar,Alwar,Rajasthan
321422,Bharatpur,Bharatpur,Rajasthan
321628,Bharatpur,Bharatpur,Rajasthan
322230,Hindaun,Karauli,Rajasthan
322702,Swaimadhopur,Swaimadhopur,Rajasthan
325205,Kota,Kota,Rajasthan
326021,Jhalawar,Jhalawar,Rajasthan
333028,JhunJhunu,JhunJhunu,Rajasthan
345027,Jaisalmer,Jaisalmer,Rajasthan
360050,Jasdan,Rajkot,Gujarat
361012,Jamnagar,Jamnagar,Gujarat
363411,Surendranagar,Surendranagar,Gujarat
370405,Bhuj,Kuchchh,Gujarat
382445,Ahmedabad,Ahmedabad,Gujarat
388245,Nadiad,Kheda,Gujarat
391330,Vadodara,Vadodara,Gujarat
394235,Surat,Surat,Gujarat
394530,Surat,Surat,Gujarat
401403,Manor,Thane,Maharashtra
412102,Pune,Pune,Maharashtra
413214,Sholapur,Sholapur,Maharashtra
414001,Ahmednagar,Ahmednagar,Maharashtra
421602,Thane,Thane,Maharashtra
425002,Jalgaon,Jalgaon,Maharashtra
442403,Chandrapur,Chandrapur,Maharashtra
444504,Akola,Akola,Maharashtra
444701,Amraoti,Amraoti,Maharashtra
444709,Amraoti,Amraoti,Maharashtra
472336,Tikamgarh,Tikamgarh,Madhya Pradesh
480551,Chhindwara,Chhindwara,Madhya Pradesh
486886,Sidhi,Sidhi,Madhya Pradesh
495118,Bilaspur,Bilaspur,Chhattisgarh
505410,Karimnagar,Karimnagar,Andhra Pradesh
516101,Cuddapah,Cuddapah,Andhra Pradesh
516228,Cuddapah,Cuddapah,Andhra Pradesh
517143,Chittoor,Chittoor,Andhra Pradesh
517249,Chittoor,Chittoor,Andhra Pradesh
517561,Chittoor,Chittoor,Andhra Pradesh
521132,Karimnagar,Karimnagar,Andhra Pradesh
522410,Guntur,Guntur,Andhra Pradesh
522601,Guntur,Guntur,Andhra Pradesh
523227,Prakasam,Prakasam,Andhra Pradesh
524311,Nellore,Nellore,Andhra Pradesh
533339,East Godavari,East Godavari,Andhra Pradesh
534450,West Godavari,West Godavari,Andhra Pradesh
563125,Chintamani,Kolar,Karnataka
571433,Mandya,Mandya,Karnataka
572215,Turuvekere,Tumkur,Karnataka
573210,Hole Narsipur,Hassan,Karnataka
573219,Hassan,Hassan,Karnataka
576129,Mangalore,Dak. Kannada,Karnataka
576243,Mangalore,Dak. Kannada,Karnataka
581143,Indi,Dharwar,Karnataka
581231,Hubli,Dharwar,Karnataka
583239,Bellary,Bellary,Karnataka
585334,Gulbarga,Gulbarga,Karnataka
587152,Bijapur,Bijapur,Karnataka
590001,Belgaum,Belgaum,Karnataka
591111,Belgaum,Belgaum,Karnataka
591121,Belgaum,Belgaum,Karnataka
591182,Belgaum,Belgaum,Karnataka
601208,Tiruvallur,Tiruvallur,Tamil Nadu
606701,Chengam,Vellore,Tamil Nadu
609203,Thanjavur,Thanjavur,Tamil Nadu
613054,Thanjavur,Thanjavur,Tamil Nadu
613503,Thanjavur,Thanjavur,Tamil Nadu
625602,Madurai,Madurai,Tamil Nadu
627866,Tirunelveli,Tirunelveli,Tamil Nadu
629172,Kanyakumari,Kanyakumari,Tamil Nadu
629706,Kanyakumari,Kanyakumari,Tamil Nadu
631001,Vellore,Vellore,Tamil Nadu
635802,Ambur,Vellore,Tamil Nadu
641007,Coimbatore,Coimbatore,Tamil Nadu
673586,Kozhikode,Kozhikode,Kerala
676516,Malapuram,Malapuram,Kerala
680305,Thrissur,Thrissur,Kerala
680513,Thrissur,Thrissur,Kerala
686654,Kottayam,Kottayam,Kerala
690101,Kollam,Kollam,Kerala
712514,Chinsurah,Hooghly,West Bengal
713152,Bardhaman,Bardhaman,West Bengal
713323,Ballavpur,Bardhaman,West Bengal
713357,Bardhaman,Bardhaman,West Bengal
713405,Dhatrigram,Bardhaman,West Bengal
721443,Medinipur,Midnapur,West Bengal
734421,Darjiling,Darjeeling,West Bengal
743155,Alipore,North 24 Parganas,West Bengal
755021,Cuttack,Cuttack,Orissa
756077,Baleshwar,Baleshwar,Orissa
761040,Chatrapur,Ganjam,Orissa
793007,Shillong,East Khasi Hills,Meghalaya
802151,Arrah,Bhojpur,Bihar
811316,Munger,Munger,Bihar
813114,Bhagalpur,Bhagalpur,Bihar
824130,Aurangabad,Aurangabad,Bihar
829116,Giridih,Giridih,Jharkhand
835233,Gumla,Gumla,Jharkhand
841220,Saran,Saran,Bihar
841407,Gopalganj,Gopalganj,Bihar
843140,Muzaffarpur,Muzaffarpur,Bihar
844127,Muzaffarpur,Muzaffarpur,Bihar
852235,Saharsa,Saharsa,Bihar
121001,Faridabad,Faridabad,Haryana
124413,Rohtak,Rohtak,Haryana
126121,Jind,Jind,Haryana
126136,Jind,Jind,Haryana
126153,Jind,Jind,Haryana
134102,Pinjore,Ambala,Haryana
134201,Ambala,Ambala,Haryana
140801,Ludhiana,Ludhiana,Punjab
148039,Sangrur,Sangrur,Punjab
148045,Sangrur,Sangrur,Punjab
176125,Dharamasala,Kangra,Himachal Pradesh
176225,Dharamasala,Kangra,Himachal Pradesh
204103,Aligarh,Aligarh,Uttar Pradesh
210120,Banda,Banda,Uttar Pradesh
224186,Sikanderpur,Faizabad,Uttar Pradesh
229404,Raibareilly,Raibareilly,Uttar Pradesh
241302,Madhoganj,Hardoi,Uttar Pradesh
246448,Rudra Prayag,Rudra Prayag,Uttaranchal
246721,Mandawar,Bijnore,Uttar Pradesh
251316,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh
271312,Gonda,Gonda,Uttar Pradesh
285224,Jalaun,Jalaun,Uttar Pradesh
301709,Alwar,Alwar,Rajasthan
305811,Ajmer,Ajmer,Rajasthan
306603,Pali,Pali,Rajasthan
321417,Bharatpur,Bharatpur,Rajasthan
321601,Bharatpur,Bharatpur,Rajasthan
321610,Swaimadhopur,Swaimadhopur,Rajasthan
322025,Swaimadhopur,Swaimadhopur,Rajasthan
360520,Jamnagar,Jamnagar,Gujarat
361322,Jamnagar,Jamnagar,Gujarat
362225,Junagadh,Junagadh,Gujarat
363410,Surendranagar,Surendranagar,Gujarat
364140,Talaja,Bhavnagar,Gujarat
391150,Vadodara,Vadodara,Gujarat
396580,Valsad,Valsad,Gujarat
416122,Kolhapur,Kolhapur,Maharashtra
416702,Rajapur,Ratnagiri,Maharashtra
422104,Nashik,Nashik,Maharashtra
423201,Nashik,Nashik,Maharashtra
424102,Jalgaon,Jalgaon,Maharashtra
441913,Bhandara,Bhandara,Maharashtra
464986,Sultanpur,Raisen,Madhya Pradesh
465550,Shajapur,Shajapur,Madhya Pradesh
465683,Pachore,Raigarh,Madhya Pradesh
473440,Guna,Guna,Madhya Pradesh
493225,Raipur,Raipur,Chhattisgarh
493776,Dhamtari,Dhamtari,Chhattisgarh
495335,Bilaspur,Bilaspur,Chhattisgarh
495681,Bilaspur,Bilaspur,Chhattisgarh
497118,Ambikapur,Surguja,Chhattisgarh
501115,Ranga Reddy,Ranga Reddy,Andhra Pradesh
502310,Medak,Medak,Andhra Pradesh
506224,Warangal,Warangal,Andhra Pradesh
506342,Warangal,Warangal,Andhra Pradesh
521179,Krishna,Krishna,Andhra Pradesh
522258,Guntur,Guntur,Andhra Pradesh
522660,Guntur,Guntur,Andhra Pradesh
531241,Vizianagaram,Vizianagaram,Andhra Pradesh
532217,Vizianagaram,Vizianagaram,Andhra Pradesh
571221,Koduru,Koduru,Karnataka
572167,Kunigal,Tumkur,Karnataka
574189,Mangalore,Dak. Kannada,Karnataka
574243,Mangalore,Dak. Kannada,Karnataka
574313,Mangalore,Dak. Kannada,Karnataka
581119,Dharwar,Dharwar,Karnataka
581161,Badami,Dharwar,Karnataka
583115,Bellary,Bellary,Karnataka
600026,Chennai,Chennai,Tamil Nadu
609123,Nagapattinam,Nagapattinam,Tamil Nadu
620012,Tiruchirappalli,Tiruchirappalli,Tamil Nadu
626120,Sayalgudi,Virudhunagar,Tamil Nadu
627010,Tirunelveli,Tirunelveli,Tamil Nadu
629501,Kanyakumari,Kanyakumari,Tamil Nadu
631604,Vellore,Vellore,Tamil Nadu
632005,Vellore,Vellore,Tamil Nadu
635804,Vellore,Vellore,Tamil Nadu
636101,Salem,Salem,Tamil Nadu
636815,Madurai,Madurai,Tamil Nadu
642129,Vettaikaranpudur,Coimbatore,Tamil Nadu
670338,Cannanore (Kannur),Kannur,Kerala
676320,Tirurangadi,Malapuram,Kerala
676554,Malapuram,Malapuram,Kerala
678007,Thrissur,Thrissur,Kerala
679517,Thrissur,Thrissur,Kerala
682506,Kanayannur,Ernakulam,Kerala
685563,Iduki,Iduki,Kerala
689644,Pathanamthitta,Pathanamthitta,Kerala
690542,Kollam,Kollam,Kerala
695541,Trivandrum,Trivandrum,Kerala
712613,Bardhaman,Bardhaman,West Bengal
713126,Bardhaman,Bardhaman,West Bengal
713147,Bardhaman,Bardhaman,West Bengal
713148,Bardhaman,Bardhaman,West Bengal
713512,Bardhaman,Bardhaman,West Bengal
721655,Medinipur,Midnapur,West Bengal
758013,Kendujhar,Kendujhar,Orissa
785636,Jorhat,Jorhat,Assam
788109,Silchar,Chacher,Assam
788812,Silchar,Chacher,Assam
795116,Jiribam,Imphal,Manipur
799204,Kailashahar,North Tripura,Tripura
802174,Arrah,Bhojpur,Bihar
813112,Bhagalpur,Bhagalpur,Bihar
814142,Jasidih,Deoghar,Jharkhand
815352,Deoghar,Deoghar,Jharkhand
815355,Dumka,Dumka,Jharkhand
816101,Sahebganj,Sahebganj,Jharkhand
828120,Dhanbad,Dhanbad,Jharkhand
841437,Gopalganj,Gopalganj,Bihar
851211,Khagaria,Khagaria,Bihar
854118,Katihar,Katihar,Bihar
110038,New Delhi,South Delhi,Delhi
124125,Rohtak,Rohtak,Haryana
124530,Rohtak,Rohtak,Haryana
125071,Bhiwani,Bhiwani,Haryana
132121,Kaithal,Kaithal,Haryana
143302,Amritsar,Amritsar,Punjab
143504,Amritsar,Amritsar,Punjab
144803,Kapurthala,Kapurthala,Punjab
176057,Dharamasala,Kangra,Himachal Pradesh
184208,Kathua,Kathua,Jammu & Kashmir
191113,Badgam,Badgam,Jammu & Kashmir
193505,Baramulla,Baramulla,Jammu & Kashmir
207122,Etwah,Etwah,Uttar Pradesh
209111,Pukhrayan,Kanpur,Uttar Pradesh
222129,Jaunpur,Jaunpur,Uttar Pradesh
271821,Bahraich,Bahraich,Uttar Pradesh
276204,Mehnagar,Azamgarh,Uttar Pradesh
281204,Raya,Mathura,Uttar Pradesh
302005,Jaipur,Jaipur,Rajasthan
303114,Jaipur,Jaipur,Rajasthan
303330,Jaipur,Jaipur,Rajasthan
303338,Jaipur,Jaipur,Rajasthan
303341,Karauli,Karauli,Rajasthan
305901,Beawar,Ajmer,Rajasthan
331032,Churu,Churu,Rajasthan
333042,JhunJhunu,JhunJhunu,Rajasthan
335802,Ganganagar,Ganganagar,Rajasthan
342802,Jodhpur,Jodhpur,Rajasthan
362230,Junagadh,Junagadh,Gujarat
362621,Junagadh,Junagadh,Gujarat
380009,Ahmedabad,Ahmedabad,Gujarat
384241,Mahesana,Mahesana,Gujarat
384290,Mahesana,Mahesana,Gujarat
385530,Palanpur,Banaskantha,Gujarat
387630,Nadiad,Kheda,Gujarat
390002,Vadodara,Vadodara,Gujarat
391137,Vadodara,Vadodara,Gujarat
392130,Bharuch,Bharuch,Gujarat
394105,Surat,Surat,Gujarat
394680,Surat,Surat,Gujarat
395008,Surat,Surat,Gujarat
401207,Thane,Thane,Maharashtra
402116,Alibag,Raigarh,Maharashtra
413615,Osmanabad,Osmanabad,Maharashtra
415602,Ratnagiri,Ratnagiri,Maharashtra
416223,Kolhapur,Kolhapur,Maharashtra
416426,Sangli,Sangli,Maharashtra
423208,Nashik,Nashik,Maharashtra
425404,Dhule,Dhule,Maharashtra
425442,Dhule,Dhule,Maharashtra
431119,Aurangabad,Aurangabad,Maharashtra
473774,Shivpuri,Shivpuri,Madhya Pradesh
481885,Mandla,Mandla,Madhya Pradesh
