item_code,brand,size,actual_price,selling_price,name,category,product_publishing_date,display_type,screen_resolution,screen_size_diagonal,warranty,tv_operating_system
493666594,One Plus,OS,39999.0,39999.0,"OnePlus 139 cm (55 Inch) Ultra HD (4K) Smart TV, 55 Y1S Pro",LED Televisions,2024-07-08 20:27:41,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm - 55 inch,1 Year,Android TV
493666663,BPL,OS,22000.0,11990.0,Dummy BPL 32 HD Coolita SMART TV 32H-C2002,LED Televisions,2024-05-29 15:02:34,,,,1 Year 6 Months,
493666664,BPL,OS,45000.0,28990.0,"BPL 109.22 cm (43 inch) Ultra HD (4K) LED Smart TV with Dolby Audio, A1000 43U-C7312",LED Televisions,2024-07-09 16:11:40,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,2 Years,webOS
493666690,Kodak,OS,49999.0,28999.0,"Kodak 126 cm (50 Inch) Matrix Series 4K Ultra HD Smart QLED Google TV, 50MT5011, Black",LED Televisions,2024-07-09 17:42:11,,3840 x 2160,126 cm (50 Inch),1 Year,
493666691,Kodak,OS,59999.0,30999.0,"Kodak 139 cm (55 Inch) Matrix Series 4K Ultra Hd Smart QLED Google TV, 55MT5022, Black",LED Televisions,2024-07-09 17:42:12,,3840 x 2160,139 cm (55 Inch),1 Year,
493666692,Kodak,OS,84999.0,45999.0,"Kodak 164 cm (65 Inch) Matrix Series 4K Ultra Hd Smart QLED Google TV, 65MT5033, Black",LED Televisions,2024-07-09 09:03:02,,3840 x 2160,164 cm (65 Inch),1 Year,
493666693,Kodak,OS,29999.0,18999.0,"Kodak 108 cm (43 inch) Full HD TV, 7XPRO Series 43FHDX7XPROBL",LED Televisions,2024-07-08 22:57:11,Full HD,1920 x 1080 - FHD,108 cm - 43 inch,1 Year,Android TV
493666705,Xiaomi,OS,42999.0,26999.0,"Xiaomi 109 cm (43 Inch) Ultra HD 4K Smart TV, X Series 43X",LED Televisions,2024-07-09 11:04:18,Ultra HD (4K),3840 x 2160 - Ultra HD,109 cm - 43 inch,1 Year,Android TV
493666706,Xiaomi,OS,40999.0,39999.0,"Xiaomi 127 cm (50 Inch) Ultra HD 4K Smart TV, X Series 50X",LED Televisions,2024-07-08 18:32:53,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Android TV
493666707,Xiaomi,OS,46999.0,41999.0,"Xiaomi 140 cm (55 Inch) Ultra HD 4K Smart TV, X Series 55X",LED Televisions,2024-07-09 09:36:57,Ultra HD (4K),3840 x 2160 - Ultra HD,140 cm - 55 inch,1 Year,Android TV
493666712,HISENSE,OS,79990.0,55999.0,"Hisense 139 cm (55 Inch) Ultra HD (4K) QLED Smart TV, U7H Series 55U7H",LED Televisions,2024-07-09 11:09:50,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm - 55U7H,2 Years,VIDAA
493666713,HISENSE,OS,109990.0,76999.0,"Hisense 164 cm (65 Inch) Ultra HD (4K) QLED Smart TV, U7H Series 65U7H",LED Televisions,2024-07-09 03:14:03,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm - 65U7H,2 Years,VIDAA
493666714,Xiaomi,OS,25999.0,13999.0,Xiaomi 5A Pro 80 cm (32 inch) HD Ready LED Smart Android TV with 24W Dolby Audio & 1.5GB RAM,LED Televisions,2024-07-09 05:06:37,HD Ready,1366 x 768 -HD,80 cm - 32 inch,1 Year,Android TV
493666720,LG,OS,59990.0,41290.0,"LG 108 cm (43 inch) Ultra HD (4K) Smart LED TV, UQ80 Series 43UQ8020PSB",LED Televisions,2024-07-08 17:46:13,Ultra HD (4K),3840 x 2160,,1 Year,webOS
493666721,LG,OS,124990.0,85990.0,"LG 164 cm (65 inch) Ultra HD (4K) Smart LED TV, UQ80 Series 65UQ8020PSB",LED Televisions,2024-07-09 10:19:15,Ultra HD (4K),3840 x 2160,,1 Year,webOS
493666722,Sansui,OS,59990.0,38990.0,Sansui 140 cm (55 Inches) 4K Ultra HD Smart Google QLED TV JSW55GQLED,LED Televisions,2024-07-09 10:28:42,Ultra HD (4K),3840 x 2160,140 cm,1 Year,
493666723,Sansui,OS,79990.0,56990.0,"Sansui 165.1 cm (65 inch) Ultra HD (4K) QLED Smart TV, JSW65GSQLED, Black",LED Televisions,2024-07-09 10:27:09,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,
493666775,Itel,OS,14999.0,8499.0,"Itel 80 cm (32 inch) HD Ready Smart LED TV, L3265",LED Televisions,2024-07-09 12:31:38,HD Ready,1366 x 768,80 cm - 32 inch,1 Year,
493666776,Itel,OS,28999.0,16599.0,"Itel 108 cm (43 inch) Full HD Smart LED TV, L4365",LED Televisions,2024-07-09 10:28:43,,,109 cm - 43 inch,1 Year,
493666921,Itel,OS,22990.0,10999.0,"Itel 80 cm (32 inch) HD Ready Smart LED TV, G Series G3255",LED Televisions,2024-07-09 10:29:21,HD Ready,1366 x 768,80 cm - 32 inch,1 Year,Android TV
493711640,TCL,OS,23990.0,14990.0,"TCL 81.28 cm (32 inch) Full HD LED Smart Google TV, Bezel-Less S Series 32S5400",LED Televisions,2024-07-09 11:36:43,Full HD,1920 x 1080 - FHD,81.28 cm - 32 inch,2 Years,
493711641,TCL,OS,89990.0,37990.0,"TCL 147.32 cm (58 Inch) Ultra HD (4K) Smart TV, P635-Series 58P635",LED Televisions,2024-07-09 09:46:30,Ultra HD (4K),,147.32 cm - 58 inch,2 Years,
493711642,One Plus,OS,159999.0,99999.0,"OnePlus 165 cm (65 Inch) QLED 4K Smart TV, Q Series 65Q2Pro",LED Televisions,2024-07-09 05:07:47,Ultra HD (4K),3840 x 2160 - Ultra HD,165 cm - 65 inch,2 Years,Android TV
493711873,BPL,OS,58000.0,42990.0,"BPL 127 cm (50 inch) Ultra HD (4K) Google Smart QLED TV with Dolby Vision and  Atmos, 50U-D5510",LED Televisions,2024-07-09 15:39:49,,3840 x 2160,127 cm (50 inch),3 Years,
493711874,BPL,OS,127000.0,74990.0,"BPL 165 cm (65 inch) Ultra HD (4K) Google Smart QLED TV with Dolby Vision and  Atmos, 65U-D5510",LED Televisions,2024-07-09 07:14:35,,3840 x 2160,165 cm (65 inch),3 Years,
493711876,BPL,OS,42000.0,29990.0,"BPL 108 cm (43 Inch) Ultra HD (4K) Google Smart Led TV with Dolby Atmos, 43U-D5310",LED Televisions,2024-07-09 15:39:47,,3840 x 2160,108 cm (43 Inch),3 Years,
493711877,BPL,OS,57000.0,41990.0,"BPL 139 cm (55 inch) Ultra HD (4K) Google Smart LED TV with Dolby Vision and  Atmos, 55U-D5310",LED Televisions,2024-07-09 01:12:08,,3840 x 2160,139 cm (55 inch),3 Years,
493711878,BPL,OS,95000.0,61990.0,"BPL 165 cm (65 inch) Ultra HD (4K) Google Smart LED TV with Dolby Vision and Atmos, 65U-D5310",LED Televisions,2024-07-09 07:15:17,,3840 x 2160,165 cm (65 inch),3 Years,
493711880,BPL,OS,42000.0,27990.0,"BPL 108 cm (43 Inch) Ultra HD (4K) Android Smart LED TV with Dolby Audio, 43U-D4310",LED Televisions,2024-07-09 15:47:17,,3840 x 2160,108 cm (43 Inch),2 Years,Android TV
493711890,Sony,OS,34900.0,25990.0,Sony Bravia 80 cm (32 inches) HD Ready Smart LED Google TV with Dolby Audio & Alexa Compatibility KD-32W820K (Black),LED Televisions,2024-07-09 12:27:53,,,,1 Year,
493711909,Samsung,OS,110900.0,70990.0,Samsung 165.1 cm (65 inch) UHD Smart LED TV 65CU7700,LED Televisions,2024-07-09 12:38:08,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,Tizen
493711910,Samsung,OS,127900.0,91490.0,Samsung 177.8 cm (70 inch) UHD Smart LED TV 70CU7700,LED Televisions,2024-07-09 12:38:13,Ultra HD (4K),3840 x 2160 - Ultra HD,177.8 cm - 70 inch,1 Year,Tizen
493711911,Samsung,OS,182900.0,110990.0,Samsung 190.5 cm (75 inch) UHD Smart LED TV 75CU7700,LED Televisions,2024-07-09 12:39:17,Ultra HD (4K),3840 x 2160 - Ultra HD,190.5 cm - 75 inch,1 Year,Tizen
493711912,Samsung,OS,75900.0,54990.0,Samsung 139.7 cm (55 inch) UHD Smart LED TV 55CU7700,LED Televisions,2024-07-08 20:28:18,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Tizen
493711913,Samsung,OS,62990.0,48490.0,Samsung 127 cm (50 inch) UHD Smart LED TV 50CU7700,LED Televisions,2024-07-09 12:38:22,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Tizen
493711914,Samsung,OS,49900.0,38990.0,Samsung 109.22 cm (43 inch) UHD Smart LED TV 43CU7700,LED Televisions,2024-07-09 12:38:32,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Tizen
493711915,Samsung,OS,499900.0,290990.0,Samsung 215.9 cm (85 inch) UHD Smart LED TV 85CU8000,LED Televisions,2024-07-09 12:39:30,Ultra HD (4K),3840 x 2160 - Ultra HD,215.9 cm - 85 inch,1 Year,Tizen
493711916,Samsung,OS,57900.0,32990.0,Dummy SAMSUNG 43 UHD SMART LED TV 43CU8570,LED Televisions,2024-06-09 00:45:20,,,,1 Year,
493711917,Samsung,OS,85900.0,57990.0,Dummy SAMSUNG 55 UHD SMART LED TV 55CU8570,LED Televisions,2024-05-30 18:41:54,,,,1 Year,
493711918,Samsung,OS,127900.0,89990.0,Samsung 165.1 cm (65 inch) UHD Smart LED TV 65CU8570,LED Televisions,2024-07-09 10:48:52,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,Tizen
493711919,Samsung,OS,54900.0,43990.0,Samsung 109.22 cm (43 inch) UHD Smart LED TV 43CU8000,LED Televisions,2024-07-08 17:32:48,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Tizen
493711920,Samsung,OS,69900.0,46990.0,Samsung 127 cm (50 inch) UHD Smart LED TV 50CU8000,LED Televisions,2024-07-09 10:49:08,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Tizen
493711921,Samsung,OS,82900.0,60990.0,Samsung 139.7 cm (55 inch) UHD Smart LED TV 55CU8000,LED Televisions,2024-07-09 05:42:16,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Tizen
493711922,Samsung,OS,119900.0,82990.0,Samsung 165.1 cm (65 inch) UHD Smart LED TV 65CU8000,LED Televisions,2024-07-09 10:51:09,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,Tizen
493711923,Samsung,OS,214900.0,137990.0,Samsung 190.5 cm (75 inch) UHD Smart LED TV 75CU8000,LED Televisions,2024-07-09 12:39:31,Ultra HD (4K),3840 x 2160 - Ultra HD,190.5 cm - 75 inch,1 Year,Tizen
493711924,Samsung,OS,72900.0,53490.0,Samsung 109.22 cm (43 inch) QLED Smart LED TV 43Q60C,LED Televisions,2024-07-09 12:38:49,Ultra HD (4K),3840 x 2160 - Ultra HD,109.22 cm - 43 inch,1 Year,Tizen
493711925,Samsung,OS,83900.0,61290.0,Samsung 127 cm (50 inch) QLED Smart LED TV 50Q60C,LED Televisions,2024-07-09 00:59:14,Ultra HD (4K),3840 x 2160 - Ultra HD,127 cm - 50 inch,1 Year,Tizen
493711926,Samsung,OS,105900.0,66990.0,Samsung 139.7 cm (55 inch) QLED Smart LED TV 55Q60C,LED Televisions,2024-07-09 10:51:49,Ultra HD (4K),3840 x 2160 - Ultra HD,139.7 cm - 55 inch,1 Year,Tizen
493711927,Samsung,OS,179900.0,103990.0,Samsung 165.1 cm (65 inch) QLED Smart LED TV 65Q60C,LED Televisions,2024-07-09 10:52:53,Ultra HD (4K),3840 x 2160 - Ultra HD,165.1 cm - 65 inch,1 Year,Tizen
493711928,Samsung,OS,359900.0,284990.0,Samsung 190.5 cm (75 inch) QLED Smart LED TV 75Q60C,LED Televisions,2024-07-09 12:39:37,Ultra HD (4K),3840 x 2160 - Ultra HD,190.5 cm - 75 inch,1 Year,Tizen
493711929,Samsung,OS,699900.0,524990.0,Samsung 215.9 cm (85 inch) QLED Smart LED TV 85Q60C,LED Televisions,2024-07-09 12:40:37,Ultra HD (4K),3840 x 2160 - Ultra HD,215.9 cm - 85 inch,1 Year,Tizen
493837096,One Plus,OS,29999.0,18999.0,"OnePlus 101.6 cm (40 inch) Full HD Smart LED TV, 40Y1S",LED Televisions,2024-07-09 12:04:26,,,101.6 cm - 40 inch,1 Year,Android TV
493837806,Sony,OS,59900.0,45490.0,"Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X70L, Black",LED Televisions,2024-07-09 12:03:52,,3840 x 2160 - Ultra HD,108 cm - 43 Inches,1 Year,
493837807,Sony,OS,74900.0,57990.0,"Sony Bravia 126 cm (50 inches) 4K Ultra HD Smart LED Google TV KD-50X70L, Black",LED Televisions,2024-07-08 21:25:16,,3840 x 2160 - Ultra HD,126 cm - 50 Inches,1 Year,
493837808,Sony,OS,69900.0,48490.0,"Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X75L, Black",LED Televisions,2024-07-09 13:17:27,,3840 x 2160 - Ultra HD,108 cm - 43 Inches,1 Year,
493837809,Sony,OS,85900.0,60990.0,"Sony Bravia 126 cm (50 inches) 4K Ultra HD Smart LED Google TV KD-50X75L, Black",LED Televisions,2024-07-09 12:11:18,,3840 x 2160 - Ultra HD,126 cm - 50 Inches,1 Year,
493837810,Sony,OS,139900.0,89990.0,"Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X75L, Black",LED Televisions,2024-07-09 13:17:08,,3840 x 2160 - Ultra HD,164 cm - 65 Inches,1 Year,
493837811,Sony,OS,349900.0,264990.0,"Sony Bravia 164 cm (65 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-65A80L, Black",LED Televisions,2024-07-09 13:16:34,OLED,3840 x 2160 - Ultra HD,164 cm - 65 Inches,1 Year,
493838160,LG,OS,224990.0,128990.0,LG 189 cm (75 inch) 4K UHD Smart TV 75UR8050,LED Televisions,2024-07-09 13:28:47,Ultra HD (4K),3840 x 2160 - Ultra HD,189 cm - 75 inch,1 Year,webOS
493838161,LG,OS,164990.0,88990.0,LG 177 cm (70 inch) 4K UHD Smart TV 70UR8050,LED Televisions,2024-07-09 12:28:55,Ultra HD (4K),3840 x 2160 - Ultra HD,177 cm - 70 inch,1 Year,webOS
493838162,LG,OS,124990.0,81990.0,LG 164 cm (65 inch) 4K UHD Smart TV 65UR8050,LED Televisions,2024-07-09 12:28:57,Ultra HD (4K),3840 x 2160 - Ultra HD,164 cm - 65 inch,1 Year,webOS
493838163,LG,OS,84990.0,55490.0,LG 139 cm (55 inch) 4K UHD Smart TV 55UR8050,LED Televisions,2024-07-09 13:28:49,Ultra HD (4K),3840 x 2160 - Ultra HD,139 cm - 55 inch,1 Year,webOS
493838164,LG,OS,72990.0,51990.0,LG 126 cm (50 inch) 4K UHD Smart TV 50UR8050,LED Televisions,2024-07-09 13:28:50,Ultra HD (4K),3840 x 2160 - Ultra HD,126 cm - 50 inch,1 Year,webOS
493838165,LG,OS,57990.0,42990.0,LG 108 cm (43 inch) 4K UHD Smart TV 43UR8050,LED Televisions,2024-07-09 13:28:51,Ultra HD (4K),3840 x 2160 - Ultra HD,108 cm - 43 inch,1 Year,webOS
493838166,LG,OS,2349990.0,1991990.0,LG 223 cm (88 inch) 8K OLED Smart TV OLED88Z3,LED Televisions,2024-07-09 06:09:27,OLED,7680 x 4320 - Ultra HD,223 cm - 88 inch,1 Year,webOS
493838167,LG,OS,999990.0,504990.0,LG 195 cm (77 inch) 4K OLED Smart TV OLED77G3,LED Televisions,2024-07-09 13:28:52,OLED,3840 x 2160 - Ultra HD,195 cm - 77 inch,1 Year,webOS
493838168,LG,OS,399990.0,269990.0,LG 164 cm (65 inch) 4K OLED Smart TV OLED65G3,LED Televisions,2024-07-09 13:30:02,OLED,3840 x 2160 - Ultra HD,164 cm - 65 inch,1 Year,webOS
493838169,LG,OS,254990.0,164990.0,LG 139 cm (55 inch) 4K OLED Smart TV OLED55G3,LED Televisions,2024-07-09 13:30:04,OLED,3840 x 2160 - Ultra HD,139 cm - 55 inch,1 Year,webOS
493838170,LG,OS,1299990.0,717090.0,LG 210 cm (83 inch) 4K OLED Smart TV OLED83C3,LED Televisions,2024-07-09 13:30:05,OLED,3840 x 2160 - Ultra HD,210 cm - 83 inch,1 Year,webOS
493838171,LG,OS,919990.0,459990.0,LG 195 cm (77 inch) 4K OLED Smart TV OLED77C3,LED Televisions,2024-07-09 13:30:08,OLED,3840 x 2160 - Ultra HD,195 cm - 77 inch,1 Year,webOS
493838172,LG,OS,319990.0,216490.0,LG 164 cm (65 inch) 4K OLED Smart TV OLED65C3X,LED Televisions,2024-07-09 12:31:32,OLED,3840 x 2160 - Ultra HD,164 cm - 65 inch,1 Year,webOS
493838173,LG,OS,219990.0,165990.0,LG 139 cm (55 inch) 4K OLED Smart TV OLED55C3X,LED Televisions,2024-07-09 12:31:32,OLED,3840 x 2160 - Ultra HD,139 cm - 55 inch,1 Year,webOS
493838174,LG,OS,154990.0,109990.0,LG 121 cm (48 inch) 4K OLED Smart TV OLED48C3X,LED Televisions,2024-07-08 18:48:29,OLED,3840 x 2160 - Ultra HD,121 cm - 48 inch,1 Year,webOS
493838175,LG,OS,189990.0,106990.0,LG 106 cm (42 inch) 4K OLED Smart TV OLED42C3,LED Televisions,2024-07-08 21:46:02,OLED,3840 x 2160 - Ultra HD,106 cm - 42 inch,1 Year,webOS
493838176,LG,OS,2599990.0,551490.0,LG 218 cm (86 inch) 4K QNED Smart TV 86QNED80,LED Televisions,2024-07-09 13:30:10,,3840 x 2160 - Ultra HD,218 cm - 86 inch,1 Year,webOS
493838177,LG,OS,1899990.0,321490.0,LG 189 cm (75 inch) 4K QNED Smart TV 75QNED80,LED Televisions,2024-07-09 13:30:18,,3840 x 2160 - Ultra HD,189 cm - 75 inch,1 Year,webOS
493838178,LG,OS,1599990.0,146490.0,LG 164 cm (65 inch) 4K QNED Smart TV 65QNED80,LED Televisions,2024-07-09 13:30:23,,3840 x 2160 - Ultra HD,164 cm - 65 inch,1 Year,webOS
493841746,Samsung,OS,249900.0,167990.0,"Samsung 65 Neo QLED Smart LED TV, 65QN85C",LED Televisions,2024-07-09 12:59:32,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841747,Samsung,OS,189900.0,113490.0,"Samsung 55 Neo QLED Smart LED TV, 55QN85C",LED Televisions,2024-07-09 05:55:00,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841748,Samsung,OS,799900.0,634990.0,"Samsung 85 Neo QLED Smart LED TV, 85QN90C",LED Televisions,2024-07-09 12:59:19,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841749,Samsung,OS,549900.0,429990.0,"Samsung 75 Neo QLED Smart LED TV, 75QN90C",LED Televisions,2024-07-08 20:57:03,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841750,Samsung,OS,279900.0,194990.0,"Samsung 65 Neo QLED Smart LED TV, 65QN90C",LED Televisions,2024-07-09 12:59:31,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841751,Samsung,OS,204900.0,113990.0,"Samsung 55 Neo QLED Smart LED TV, 55QN90C",LED Televisions,2024-07-09 12:59:37,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841752,Samsung,OS,164900.0,84990.0,"Samsung 50 Neo QLED Smart LED TV, 50QN90C",LED Televisions,2024-07-09 12:59:11,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841753,Samsung,OS,329900.0,237490.0,"Samsung 65 Neo QLED Smart LED TV, 65QN95C",LED Televisions,2024-07-09 12:59:07,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841754,Samsung,OS,244900.0,166990.0,"Samsung 55 Neo QLED Smart LED TV, 55QN95C",LED Televisions,2024-07-09 11:26:21,Ultra HD (4K),3840 x 2160,,1 Year,Tizen
493841828,Sony,OS,99900.0,69990.0,"Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X80L, Black",LED Televisions,2024-07-09 06:03:14,,3840 x 2160 - Ultra HD,108 cm - 43 Inches,1 Year,
493841829,Sony,OS,114900.0,79990.0,"Sony Bravia 126 cm (50 inches) 4K Ultra HD Smart LED Google TV KD-50X80L, Black",LED Televisions,2024-07-09 13:17:04,,3840 x 2160 - Ultra HD,126 cm - 50 Inches,1 Year,
493841833,TCL,OS,54990.0,27990.0,"TCL 43 4K UHD Smart Google TV, 43P635 PRO",LED Televisions,2024-07-09 12:33:38,,,,2 Years,
493841834,TCL,OS,66990.0,30990.0,"TCL 50 4K UHD Smart Google TV, 50P635 PRO",LED Televisions,2024-07-09 09:37:02,,,,2 Years,
493841835,TCL,OS,79990.0,37990.0,"TCL 55 4K UHD Smart Google TV, 55P635 PRO",LED Televisions,2024-07-09 12:33:14,,,,2 Years,
493841836,TCL,OS,126990.0,49990.0,"TCL 65 4K UHD Smart Google TV, 65P635 PRO",LED Televisions,2024-07-09 09:01:02,,,,2 Years,
493841837,TCL,OS,256990.0,79990.0,"TCL 75 4K UHD Smart Google TV, 75P635 PRO",LED Televisions,2024-07-09 10:33:09,,,,2 Years,
493841838,TCL,OS,61990.0,28990.0,"TCL 43 QLED Smart Google TV, 43C645",LED Televisions,2024-07-09 09:01:11,,3840 x 2160,109.22 cm - 43 inch,2 Years,
493841839,TCL,OS,114990.0,35990.0,"TCL 50 QLED Smart Google TV, 50C645",LED Televisions,2024-07-09 12:33:31,,3840 x 2160,127 cm - 50 inch,2 Years,
493841840,TCL,OS,121990.0,42990.0,"TCL 55 QLED Smart Google TV, 55C645",LED Televisions,2024-07-09 10:33:24,,3840 x 2160,139.7 cm - 55 inch,2 Years,
493841841,TCL,OS,166990.0,68990.0,"TCL 65 QLED Smart Google TV, 65C645",LED Televisions,2024-07-09 10:33:54,,3840 x 2160,165.1 cm - 65 inch,2 Years,
493841858,Samsung,OS,234900.0,209990.0,"Samsung 137.7 cm (55 inch) OLED Smart LED TV Titan Black, 55S95C",LED Televisions,2024-07-09 15:37:03,,3840 x 2160,55 inches - 139.7 cm,1 Year,Tizen
493841859,Samsung,OS,319900.0,210990.0,"Samsung 165.1 cm (65 inch) OLED Smart LED TV Titan Black, 65S95C",LED Televisions,2024-07-09 15:36:55,,3840 x 2160,65 inches - 165.1 cm,1 Year,Tizen
493841862,Samsung,OS,199900.0,154990.0,Samsung 137.7 cm (55 inch) OLED Smart LED TV 55S90C,LED Televisions,2024-07-09 15:36:44,,3840 x 2160,55 inches - 139.7 cm,1 Year,Tizen
493841863,Samsung,OS,269900.0,199990.0,"Samsung 165.1 cm (65 inch) OLED Smart LED TV Titan Black, 65S90C",LED Televisions,2024-07-09 15:36:44,,3840 x 2160,65 inches - 165.1 cm,1 Year,Tizen
493841864,Sony,OS,59900.0,40990.0,Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X64L (Black),LED Televisions,2024-07-09 05:35:42,,,,1 Year,
493841905,LG,OS,2499990.0,1449999.0,LG 245 cm (97 inch) 4K OLED Smart TV OLED97G2,LED Televisions,2024-07-09 12:31:17,OLED,3840 x 2160 - Ultra HD,245 cm - 97 inch,1 Year,webOS
493841906,Reconnect,OS,17990.0,8990.0,"Reconnect 80 cm (32 Inch) HD Smart Neo TV, 32H3232S",LED Televisions,2024-07-09 13:24:32,,,80 cm - 32 inch,1 Year,
493841907,Reconnect,OS,39990.0,16990.0,Reconnect 109 cm (43 inch) FHD Smart Neo TV 43F4330S,LED Televisions,2024-07-09 13:06:55,,,109 cm - 43 inch,1 Year,
493841908,Reconnect,OS,42990.0,29990.0,"Reconnect 139 cm (55 inches) 4K UHD WebOS Smart TV, 55U5530S",LED Televisions,2024-07-08 22:42:12,Ultra HD (4K),3840 x 2160,139 cm - 55 inch,1 Year,webOS
493841915,TCL,OS,20990.0,13490.0,"TCL 32 Full HD Smart Android TV, 32S5403AF",LED Televisions,2024-07-09 05:40:27,,,81.28 cm - 32 inch,2 Years,
493841916,Samsung,OS,1549900.0,1199990.0,"Samsung 85 Neo QLED 8K LED TV, 85QN900C",LED Televisions,2024-07-09 12:58:59,Ultra HD (4K),7680 x 4320,,1 Year,Tizen
493841917,Samsung,OS,439900.0,309990.0,"Samsung 65 Neo QLED 8K LED TV, 65QN800C",LED Televisions,2024-07-09 12:59:02,Ultra HD (4K),7680 x 4320,,1 Year,Tizen
493841918,Samsung,OS,874900.0,709990.0,"Samsung 75 Neo QLED 8K LED TV, 75QN800C",LED Televisions,2024-07-09 11:26:12,Ultra HD (4K),7680 x 4320,,1 Year,Tizen
493841919,Itel,OS,22990.0,11999.0,"Itel 80 cm (32 inch) HD Ready Android LED TV, G3265",LED Televisions,2024-07-09 05:38:18,HD Ready,1366 x 768,80 cm - 32 inch,1 Year,
493841920,Itel,OS,35990.0,18999.0,"Itel 108 cm (43 inch) Full HD Android LED TV, G4365",LED Televisions,2024-07-09 12:31:42,,,109 cm - 43 inch,1 Year,
493842026,Sony,OS,99990.0,67990.0,"Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X75L, Black",LED Televisions,2024-07-09 12:03:01,,3840 x 2160 - Ultra HD,139 cm - 55 Inches,1 Year,
493842045,Sony,OS,249900.0,189990.0,"Sony Bravia 139 cm (55 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-55A80L, Black",LED Televisions,2024-07-09 12:01:36,OLED,3840 x 2160 - Ultra HD,139 cm - 55 Inches,1 Year,
493842046,Sony,OS,699900.0,469990.0,"Sony Bravia 195 cm (77 inches) XR Series 4K Ultra HD Smart OLED Google TV XR-77A80L, Black",LED Televisions,2024-07-09 12:00:27,OLED,3840 x 2160 - Ultra HD,195 cm - 77 Inches,1 Year,
493842114,BPL,OS,18500.0,11990.0,"BPL 80 cm (32 inch) HD SMART LED TV with Dolby Audio, 32H-D2301",LED Televisions,2024-07-09 01:34:56,HD,1366 x 768,80 cm - 32 inch,2 Years,
493842173,Kodak,OS,17999.0,10499.0,Kodak 32 HD Android LED TV 329X5051,LED Televisions,2024-07-09 12:37:53,HD Ready,1366 x 768,80 cm,1 Year,
493842174,Kodak,OS,26999.0,15499.0,Kodak 40 FHD Android 11 LED TV 409x5061,LED Televisions,2024-07-09 09:02:07,Full HD,,100 cm,1 Year,
493842175,Kodak,OS,28499.0,28499.0,Kodak 42 HD Android LED TV 429X5071,LED Televisions,2024-07-09 12:37:17,Full HD,,106 cm,1 Year,
493842176,Kodak,OS,29999.0,16999.0,Kodak 43 FHD Android 11 LED TV 439x5081,LED Televisions,2024-07-09 12:37:55,Full HD,,108 cm,1 Year,
493842192,NVY,OS,19900.0,19900.0,"NVY 80 cm (32 inch) HD Ready Frameless LED TV, NVA32BFR1 (Black) (2023 Model)",LED Televisions,2024-07-09 05:40:54,HD Ready,1366 x 768,80 cm - 32 inch,1 Year,
493842193,NVY,OS,49900.0,49900.0,"NVY 127 cm (50 Inch) UHD Smart Frameless LED TV, NVA50SFR1 (Black) (2023 Model)",LED Televisions,2024-07-09 12:35:58,,3840 x 2160,124 cm - 50 inch,1 Year,
493842194,NVY,OS,21990.0,8999.0,"NVY 80 cm (32 inch) HD Ready Smart Frameless LED TV, NVA32SFR1 (Black) (2023 Model)",LED Televisions,2024-07-09 12:36:01,HD Ready,1366 x 768,80 cm - 32 inch,1 Year,
